,genre,rate,name,url
18141,"Adventure,Casual", 80,nephiseascension,https://store.steampowered.com/app/803150/Nephise_Ascension/
18142,"Indie,RPG,Strategy", Need more user reviews to generate a score,talismancharacterpack16samurai,https://store.steampowered.com/app/802460/Talisman__Character_Pack_16__Samurai/
18143,"Simulation,Strategy", 84,survivingmarsdeluxeupgradepack,https://store.steampowered.com/app/801710/Surviving_Mars_Deluxe_Upgrade_Pack/
18144,"Casual,Indie", 93,lonelyyuri,https://store.steampowered.com/app/800120/Lonely_Yuri/
18145,"Adventure,Indie,Simulation", 85,dontstarvetogetherallverdantspringchest,https://store.steampowered.com/app/798750/Dont_Starve_Together_All_Verdant_Spring_Chest/
18146,Action, 95,additionalscenariospack追加シナリオパック,https://store.steampowered.com/app/798860/Additional_Scenarios_Pack/
18147,"Adventure,Indie,Simulation", 100,dontstarvetogetherbeatingheartchest,https://store.steampowered.com/app/798740/Dont_Starve_Together_Beating_Heart_Chest/
18148,"Action,RPG", 88,dyinglightcollectorsartbook,https://store.steampowered.com/app/798542/Dying_Light_Collectors_Artbook/
18149,"Action,RPG", 100,dyinglight3dprintermodels,https://store.steampowered.com/app/798541/Dying_Light_3D_Printer_Models/
18150,Action, Need more user reviews to generate a score,additionalchristacostumecutesygothoutfit,https://store.steampowered.com/app/797840/Additional_Christa_Costume_Cutesy_Goth_Outfit/
18151,"Adventure,Casual", Need more user reviews to generate a score,riddlesoffatemementomoricollectorsedition,https://store.steampowered.com/app/796060/Riddles_of_Fate_Memento_Mori_Collectors_Edition/
18152,"Casual,Indie,Strategy", Need more user reviews to generate a score,bunnyparking,https://store.steampowered.com/app/1039380/Bunny_Parking/
18153,"Action,Adventure,Indie,RPG,Early Access", 92,gok,https://store.steampowered.com/app/1037110/GoK/
18154,"Action,Adventure,Indie", Need more user reviews to generate a score,octonaut星のタコ,https://store.steampowered.com/app/1035470/Octonaut/
18155,"Action,RPG", Need more user reviews to generate a score,dyinglightbook,https://store.steampowered.com/app/1034630/Dying_Light_Book/
18156,"Casual,Indie,Simulation", Need more user reviews to generate a score,farmtogethersugarcanepack,https://store.steampowered.com/app/1033790/Farm_Together__Sugarcane_Pack/
18157,"Adventure,Indie", Need more user reviews to generate a score,eastshadeoriginalsoundtrack,https://store.steampowered.com/app/1032390/Eastshade_Original_Soundtrack/
18158,"Adventure,RPG,Simulation", 97,thecradleofruin毁灭的摇篮ほろびのゆりかご,https://store.steampowered.com/app/1024280/The_Cradle_of_Ruin/
18159,"Adventure,Casual,Indie", 95,yourfutureself,https://store.steampowered.com/app/1030580/Your_Future_Self/
18160,"Action,Adventure", Need more user reviews to generate a score,farcrynewdawnhurklegacypack,https://store.steampowered.com/app/1019511/Far_Cry_New_Dawn__Hurk_Legacy_Pack/
18161,"Action,Adventure", Need more user reviews to generate a score,farcrynewdawnretroweaponpack,https://store.steampowered.com/app/1019513/Far_Cry_New_Dawn__Retro_Weapon_Pack/
18162,"Action,Adventure", Need more user reviews to generate a score,farcrynewdawnunicorntrike,https://store.steampowered.com/app/1019510/Far_Cry_New_Dawn__Unicorn_Trike/
18163,"Action,Indie", 91,venturekid,https://store.steampowered.com/app/437690/Venture_Kid/
18164,"Adventure,Indie", 83,metrico,https://store.steampowered.com/app/373990/Metrico/
18165,"Action,Strategy", Need more user reviews to generate a score,bloonstd5huntersnipermonkeyskin,https://store.steampowered.com/app/692153/Bloons_TD_5__Hunter_Sniper_Monkey_Skin/
18166,"Action,Strategy", Need more user reviews to generate a score,bloonstd5tribalboomerangthrowerskin,https://store.steampowered.com/app/692152/Bloons_TD_5__Tribal_Boomerang_Thrower_Skin/
18167,"Action,Strategy", Need more user reviews to generate a score,bloonstd5candybananafarmskin,https://store.steampowered.com/app/692151/Bloons_TD_5__Candy_Banana_Farm_Skin/
18168,"Action,Strategy", Need more user reviews to generate a score,bloonstd5topgunmonkeyaceskin,https://store.steampowered.com/app/692150/Bloons_TD_5__Top_Gun_Monkey_Ace_Skin/
18169,"Action,Adventure,Indie,Early Access", 84,ghostlyhorizon,https://store.steampowered.com/app/700590/Ghostly_Horizon/
18170,"Adventure,RPG", 90,岚零之风windhorizon,https://store.steampowered.com/app/700510/__Wind_Horizon/
18171,"Action,Adventure,Casual,Indie", Need more user reviews to generate a score,nineworldsavikingsaga,https://store.steampowered.com/app/700460/Nine_Worlds__A_Viking_saga/
18172,"Casual,Indie,Simulation,Strategy", Need more user reviews to generate a score,tytoecologycretaceousmongolia,https://store.steampowered.com/app/700320/Tyto_Ecology__Cretaceous_Mongolia/
18173,"Indie,Simulation,Strategy", Need more user reviews to generate a score,supremerulerthegreatwardlc,https://store.steampowered.com/app/700230/Supreme_Ruler_The_Great_War_DLC/
18174,"Action,Indie,Sports", Need more user reviews to generate a score,frogxbird,https://store.steampowered.com/app/700140/FROG_X_BIRD/
18175,"Adventure,Indie", Need more user reviews to generate a score,waterplanetoriginalsoundtrack,https://store.steampowered.com/app/701690/Water_Planet__Original_Soundtrack/
18176,"Adventure,Casual,Indie", Need more user reviews to generate a score,neoangle,https://store.steampowered.com/app/693030/Neo_Angle/
18177, , Need more user reviews to generate a score,robotpencilpresentsdesigncoreprinciples,https://store.steampowered.com/app/413940/Robotpencil_Presents_Design_Core_Principles/
18178,"Casual,Indie,Simulation", Need more user reviews to generate a score,spaceenginejupitersystemhd,https://store.steampowered.com/app/1084071/SpaceEngine__Jupiter_System_HD/
18179, , Need more user reviews to generate a score,robotpencilpresents3dcoathardsurfacebasics,https://store.steampowered.com/app/549450/Robotpencil_Presents_3D_Coat_Hard_Surface_Basics/
18180,"Adventure,Casual,Indie,Simulation,Strategy", Need more user reviews to generate a score,witchringmeister,https://store.steampowered.com/app/1053160/Witch_Ring_Meister/
18181,Simulation, Need more user reviews to generate a score,brblueclass08addonlivery,https://store.steampowered.com/app/275804/BR_Blue_Class_08_Addon_Livery/
18182,"Casual,Indie,Sports,Early Access", Need more user reviews to generate a score,fantasyfairways,https://store.steampowered.com/app/552690/Fantasy_Fairways/
18183,"Free to Play,Massively Multiplayer,Simulation,Sports", Need more user reviews to generate a score,fishingplanetcharchargerspack,https://store.steampowered.com/app/591971/Fishing_Planet_Char_Chargers_Pack/
18184,"Adventure,Casual", Need more user reviews to generate a score,darkrealmqueenofflamescollectorsedition,https://store.steampowered.com/app/591470/Dark_Realm_Queen_of_Flames_Collectors_Edition/
18185,"Action,Casual,Indie", Need more user reviews to generate a score,superblockbreak3d,https://store.steampowered.com/app/684470/Super_Blockbreak_3D/
18186,"Action,Indie,Massively Multiplayer", Need more user reviews to generate a score,powerwarthefirstmen,https://store.steampowered.com/app/684400/Power_WarThe_First_Men/
18187,"Adventure,Casual,Indie", 93,upwardslonelyrobot,https://store.steampowered.com/app/417900/Upwards_Lonely_Robot/
18188, , Need more user reviews to generate a score,axiomvergemakingofdocumentary,https://store.steampowered.com/app/759240/Axiom_Verge_MakingOf_Documentary/
18189, , 100,seasmackdown,https://store.steampowered.com/app/758350/Sea_Smackdown/
18190,"Action,Indie", 83,mugsters,https://store.steampowered.com/app/712180/Mugsters/
18191,"Action,Casual,Indie", 83,piratepopplus,https://store.steampowered.com/app/487350/Pirate_Pop_Plus/
18192,Adventure, 94,sammax305thecitythatdaresnotsleep,https://store.steampowered.com/app/31260/Sam__Max_305_The_City_That_Dares_Not_Sleep/
18193,"Casual,Indie", Need more user reviews to generate a score,puzzlenebula,https://store.steampowered.com/app/498360/Puzzle_Nebula/
18194,"Action,Adventure,Indie,Simulation", Need more user reviews to generate a score,firma,https://store.steampowered.com/app/370210/FIRMA/
18195,"Action,Indie,Racing,Simulation,Sports", 92,stardrift,https://store.steampowered.com/app/796780/Star_Drift/
18196,Action, Need more user reviews to generate a score,deadbeatheroes,https://store.steampowered.com/app/614090/Deadbeat_Heroes/
18197,"Casual,Indie", 80,ohnobugs,https://store.steampowered.com/app/513980/Oh_No_Bugs/
18198,"Action,Free to Play,Indie", 93,offendronwarrior,https://store.steampowered.com/app/999200/Offendron_Warrior/
18199,"Action,Casual,Free to Play,Indie", 80,av17,https://store.steampowered.com/app/949380/AV17/
18200, , Need more user reviews to generate a score,miaoverture,https://store.steampowered.com/app/712060/MIA__Overture/
18201,"Adventure,Strategy", Need more user reviews to generate a score,yomawarimidnightshadows深夜廻digitalsoundtrackデジタルサウンドトラック,https://store.steampowered.com/app/711860/Yomawari_Midnight_Shadows____Digital_Soundtrack/
18202, , Need more user reviews to generate a score,frombedroomstobillions,https://store.steampowered.com/app/342430/From_Bedrooms_to_Billions/
18203,Simulation, 73,namelesstheonethingyoumustrecalldemo,https://store.steampowered.com/app/339750/Nameless_The_one_thing_you_must_recall_Demo/
18204,Racing, 80,disneypixarcarsmaternationalchampionship,https://store.steampowered.com/app/332260/DisneyPixar_Cars_MaterNational_Championship/
18205,Action, 90,killingfloortoymaster,https://store.steampowered.com/app/326960/Killing_Floor__Toy_Master/
18206,Simulation, Need more user reviews to generate a score,tsmarketplaceclass375southeasternliverypackaddon,https://store.steampowered.com/app/326024/TS_Marketplace_Class_375_Southeastern_Livery_Pack_AddOn/
18207,"Adventure,Indie,RPG", 95,talesofmajeyalashesofurhrok,https://store.steampowered.com/app/316910/Tales_of_MajEyal__Ashes_of_UrhRok/
18208,"Adventure,Casual,Indie", Need more user reviews to generate a score,thethinsilence,https://store.steampowered.com/app/314630/The_Thin_Silence/
18209,Adventure, 93,texmurphythepandoradirective,https://store.steampowered.com/app/302360/Tex_Murphy_The_Pandora_Directive/
18210,Adventure, 84,texmurphymartianmemorandum,https://store.steampowered.com/app/302340/Tex_Murphy_Martian_Memorandum/
18211,"Action,Adventure", Need more user reviews to generate a score,lifeisstrangeepisode2,https://store.steampowered.com/app/329880/Life_is_Strange__Episode_2/
18212,Action, 86,ultrastreetfighterivdigitalupgrade,https://store.steampowered.com/app/301660/Ultra_Street_Fighter_IV_Digital_Upgrade/
18213,"Indie,Simulation", 95,eurotrucksimulator2scottishpaintjobspack,https://store.steampowered.com/app/297793/Euro_Truck_Simulator_2__Scottish_Paint_Jobs_Pack/
18214,"Indie,Simulation", 91,eurotrucksimulator2metallicpaintjobspack,https://store.steampowered.com/app/297790/Euro_Truck_Simulator_2__Metallic_Paint_Jobs_Pack/
18215,"Action,Adventure,Indie,RPG", 87,theotherhalf,https://store.steampowered.com/app/917920/The_Other_Half/
18216,Strategy, 91,coh2okwcommanderscavengedoctrine,https://store.steampowered.com/app/297514/CoH_2__OKW_Commander_Scavenge_Doctrine/
18217,Simulation, Need more user reviews to generate a score,tsmarketplacebulleidcoachpack02addon,https://store.steampowered.com/app/295209/TS_Marketplace_Bulleid_Coach_Pack_02_AddOn/
18218,"RPG,Strategy", Need more user reviews to generate a score,hyperdimensionneptuniarebirth1uzumebattleentry天王星うずめバトル参加ライセンス天王星渦芽參戰許可,https://store.steampowered.com/app/319012/Hyperdimension_Neptunia_ReBirth1_Uzume_Battle_Entry/
18219,Simulation, Need more user reviews to generate a score,tsmarketplaceewsclass58addonlivery,https://store.steampowered.com/app/295207/TS_Marketplace_EWS_Class_58_AddOn_Livery/
18220,Simulation, Need more user reviews to generate a score,brblueclass07addonlivery,https://store.steampowered.com/app/295191/BR_Blue_Class_07_AddOn_Livery/
18221,"Action,Adventure,Indie", 92,caveblazersarenamode,https://store.steampowered.com/app/767570/Caveblazers__Arena_Mode/
18222,"Indie,RPG", 95,thefruitlessflower雾雨中的徒花,https://store.steampowered.com/app/766560/The_Fruitless_Flower/
18223,Action, 90,monsterhunterworldhairstyletheadmiral,https://store.steampowered.com/app/763698/Monster_Hunter_World__Hairstyle_The_Admiral/
18224,Action, 91,monsterhunterworldhairstylethehandler,https://store.steampowered.com/app/763697/Monster_Hunter_World__Hairstyle_The_Handler/
18225,"Adventure,Casual", 100,grisaiaphantomtriggervol4,https://store.steampowered.com/app/761670/Grisaia_Phantom_Trigger_Vol4/
18226,"Action,Racing,Early Access", 84,neonseouloutrun,https://store.steampowered.com/app/756700/Neon_Seoul_Outrun/
18227,"Simulation,Strategy", Need more user reviews to generate a score,bombercrewskinpack2,https://store.steampowered.com/app/756080/Bomber_Crew_Skin_Pack_2/
18228,Action, Need more user reviews to generate a score,doa5lrtecmo50thanniversarycostumeset,https://store.steampowered.com/app/755860/DOA5LR_TECMO_50th_Anniversary_Costume_Set/
18229, , 80,themysteryoftheuurnog,https://store.steampowered.com/app/755200/The_Mystery_of_the_Uurnog/
18230,"Simulation,Strategy", 82,bombercrewsecretweaponsdlc,https://store.steampowered.com/app/754680/Bomber_Crew_Secret_Weapons_DLC/
18231,"Indie,Strategy", Need more user reviews to generate a score,warsacrosstheworldspain1936,https://store.steampowered.com/app/753291/Wars_Across_the_World_Spain_1936/
18232,"Action,Casual,Racing", Need more user reviews to generate a score,c64amigaclassixremakessixpack2,https://store.steampowered.com/app/751680/C64__AMIGA_Classix_Remakes_Sixpack_2/
18233,"Action,Adventure,Indie", Need more user reviews to generate a score,thepadre,https://store.steampowered.com/app/747650/The_Padre/
18234,"Indie,Simulation", Need more user reviews to generate a score,lasvegasinternationalklasairportfortower3dpro,https://store.steampowered.com/app/704260/Las_Vegas_International__KLAS_airport_for_Tower3D_Pro/
18235,RPG, Need more user reviews to generate a score,bluereflectionseasonpass,https://store.steampowered.com/app/704150/BLUE_REFLECTION__Season_Pass/
18236,"Action,Indie", 89,clashforce,https://store.steampowered.com/app/703620/Clash_Force/
18237,Action, 94,streetfighterv2016halloweencostumebundle,https://store.steampowered.com/app/700850/Street_Fighter_V__2016_Halloween_Costume_Bundle/
18238,"Adventure,Casual,Indie", Need more user reviews to generate a score,journeyofhaha,https://store.steampowered.com/app/697670/Journey_of_Haha/
18239,"Action,Adventure,Indie", 94,shiftquantum,https://store.steampowered.com/app/700520/Shift_Quantum/
18240,"Casual,Indie,Simulation", Need more user reviews to generate a score,twickles,https://store.steampowered.com/app/695110/Twickles/
18241,"Casual,Indie,Racing", 80,pixeltrafficcirclerush,https://store.steampowered.com/app/696460/Pixel_Traffic_Circle_Rush/
18242,"Action,Indie", Need more user reviews to generate a score,troublewitchesoriginspecialadditionalcharactercotton,https://store.steampowered.com/app/691310/Trouble_Witches_OriginSpecial_additional_character__Cotton/
18243,Action, 90,streetfighterv2016summercostumebundle,https://store.steampowered.com/app/691300/Street_Fighter_V__2016_Summer_Costume_Bundle/
18244,"Casual,Indie,Racing", 94,myrcbuggyvr,https://store.steampowered.com/app/689290/My_RC_Buggy_VR/
18245,"Action,Adventure,Indie", Need more user reviews to generate a score,whitedayfashionableschooluniformjiminyoo,https://store.steampowered.com/app/688310/White_Day__Fashionable_School_Uniform__JiMin_Yoo/
18246, , Need more user reviews to generate a score,sentientnoirthedarkanddank,https://store.steampowered.com/app/695010/Sentient_Noir_the_Dark_and_Dank/
18247,"Action,Adventure,Indie", Need more user reviews to generate a score,whitedayfashionableschooluniformjihyeonseol,https://store.steampowered.com/app/688300/White_Day__Fashionable_School_Uniform__JiHyeon_Seol/
18248,"Action,Adventure,Indie", Need more user reviews to generate a score,whitedayfashionableschooluniformsungakim,https://store.steampowered.com/app/688290/White_Day__Fashionable_School_Uniform__SungA_Kim/
18249,"Action,Indie", 79,rodinademo,https://store.steampowered.com/app/316050/Rodina_Demo/
18250,"Action,Racing,Simulation,Sports", 83,urbantrialfreestyle,https://store.steampowered.com/app/243450/Urban_Trial_Freestyle/
18251,"Action,Indie,Simulation", 95,humanrocketperson,https://store.steampowered.com/app/965340/_Human_Rocket_Person/
18252,"Action,Casual,Indie", 87,supersplatters,https://store.steampowered.com/app/95000/Super_Splatters/
18253,"Action,Casual,Indie,Racing,Strategy", 94,dystoria,https://store.steampowered.com/app/516580/DYSTORIA/
18254,"Action,Indie", 84,autoagestandoff,https://store.steampowered.com/app/458680/Auto_Age_Standoff/
18255,"Action,Adventure", 83,sightlinevr,https://store.steampowered.com/app/412360/SightLineVR/
18256,"Casual,Indie", Need more user reviews to generate a score,octogravity,https://store.steampowered.com/app/865800/Octo_Gravity/
18257,"Action,Adventure,Indie,Early Access", Need more user reviews to generate a score,ectolibrium,https://store.steampowered.com/app/904810/Ectolibrium/
18258,"Adventure,Casual,Indie", 87,girlslikerobots,https://store.steampowered.com/app/263460/Girls_Like_Robots/
18259,"Action,Indie,Sports", Need more user reviews to generate a score,epicskater2,https://store.steampowered.com/app/879740/Epic_Skater_2/
18260,Casual, Need more user reviews to generate a score,itzazoo,https://store.steampowered.com/app/40210/ItzaZoo/
18261,"Indie,RPG,Strategy", Need more user reviews to generate a score,talismanthecataclysmexpansion,https://store.steampowered.com/app/929550/Talisman__The_Cataclysm_Expansion/
18262,"Action,Indie,Racing,Simulation,Sports", 81,roadclubleagueracing,https://store.steampowered.com/app/437730/Roadclub_League_Racing/
18263,"Action,Adventure,Casual,Indie", 83,東方幕華祭fantasticdanmakufestivalsoundtrack,https://store.steampowered.com/app/929350/__Fantastic_Danmaku_Festival_Soundtrack/
18264,Adventure, Need more user reviews to generate a score,rhemiisethecave,https://store.steampowered.com/app/929320/RHEM_II_SE_The_Cave/
18265,"Animation & Modeling,Utilities", Need more user reviews to generate a score,impromptuvectorfieldpainter,https://store.steampowered.com/app/684330/Impromptu_Vector_Field_Painter/
18266,"Action,Casual,Indie", 92,hotpink,https://store.steampowered.com/app/684320/HOT_PINK/
18267,"Action,Adventure,Casual,Indie", Need more user reviews to generate a score,juanitoarcademayhemtheanimation,https://store.steampowered.com/app/684290/Juanito_Arcade_Mayhem__The_Animation/
18268, , Need more user reviews to generate a score,phantomwarfare,https://store.steampowered.com/app/684260/Phantom_Warfare/
18269,Indie, Need more user reviews to generate a score,madcapcastle,https://store.steampowered.com/app/684230/Madcap_Castle/
18270,"Indie,RPG,Early Access", Need more user reviews to generate a score,woodenocean,https://store.steampowered.com/app/684000/Wooden_Ocean/
18271,"Action,RPG", Need more user reviews to generate a score,karradashthelostdungeons,https://store.steampowered.com/app/682020/Karradash__The_Lost_Dungeons/
18272,"Casual,Indie,Strategy,Early Access", Need more user reviews to generate a score,battlesquares,https://store.steampowered.com/app/681990/Battle_Squares/
18273,"Action,Indie,Simulation", Need more user reviews to generate a score,addforce,https://store.steampowered.com/app/681950/AddForce/
18274,"Action,Adventure,Indie", Need more user reviews to generate a score,bandofoutlaws,https://store.steampowered.com/app/670950/Band_of_Outlaws/
18275,"Action,Indie,Early Access", Need more user reviews to generate a score,ionaxxia,https://store.steampowered.com/app/681900/ionAXXIA/
18276,"Action,Casual,Indie", Need more user reviews to generate a score,furup,https://store.steampowered.com/app/681800/Fur_Up/
18277,"Action,Indie,Racing,RPG,Simulation", 87,desertchild,https://store.steampowered.com/app/844050/Desert_Child/
18278,"Action,Adventure", 93,spacehulkdeathwingenhancededitionskullsfortheskullthronedlc,https://store.steampowered.com/app/842330/Space_Hulk_Deathwing__Enhanced_Edition_Skulls_for_the_Skull_Throne_DLC/
18279,"Action,Adventure,Indie,RPG", 97,ouroboros,https://store.steampowered.com/app/822830/Ouroboros/
18280, , Need more user reviews to generate a score,kalenchockpresentspaintingfromabstraction,https://store.steampowered.com/app/822400/Kalen_Chock_Presents_Painting_From_Abstraction/
18281,RPG, 100,pillarsofeternityiideadfirebeardandhairpack,https://store.steampowered.com/app/821980/Pillars_of_Eternity_II_Deadfire__Beard_and_Hair_Pack/
18282,RPG, 87,pillarsofeternityiideadfiretheforgottensanctum,https://store.steampowered.com/app/821950/Pillars_of_Eternity_II_Deadfire__The_Forgotten_Sanctum/
18283,"Adventure,Casual,Indie,RPG", Need more user reviews to generate a score,bloodbondintotheshroud,https://store.steampowered.com/app/820890/Blood_Bond__Into_the_Shroud/
18284,Indie, 81,halflifeaplaceinthewestchapter2,https://store.steampowered.com/app/590860/HalfLife_A_Place_in_the_West__Chapter_2/
18285,"Action,Indie,Early Access", Need more user reviews to generate a score,xenoboxvr,https://store.steampowered.com/app/587710/Xenobox_VR/
18286,Simulation, 80,xplane11addonaerosoftairportzurichv2,https://store.steampowered.com/app/582578/XPlane_11__Addon_Aerosoft__Airport_Zurich_V2/
18287,"Simulation,Strategy", 95,projecthighriselasvegas,https://store.steampowered.com/app/582540/Project_Highrise_Las_Vegas/
18288,"Casual,Indie", Need more user reviews to generate a score,dungeonmanagerzv2,https://store.steampowered.com/app/581210/Dungeon_Manager_ZV_2/
18289,"Animation & Modeling,Video Production", Need more user reviews to generate a score,facerigstudioforindividualcreators,https://store.steampowered.com/app/571690/Facerig_Studio_for_Individual_Creators/
18290,"Indie,Strategy", Need more user reviews to generate a score,warsacrosstheworldsixdays1967,https://store.steampowered.com/app/547620/Wars_Across_the_World_Six_Days_1967/
18291,"Adventure,Casual,Indie", 87,mrshadow,https://store.steampowered.com/app/543270/Mr_Shadow/
18292,"Action,Indie,Early Access", 81,tzompantli,https://store.steampowered.com/app/542240/TZOMPANTLI/
18293,"Indie,Simulation,Strategy", 87,warfortheoverworldmypetdungeonexpansion,https://store.steampowered.com/app/542160/War_for_the_Overworld__My_Pet_Dungeon_Expansion/
18294,"Adventure,Casual,Indie", 94,deliciousemilysmessageinabottle,https://store.steampowered.com/app/540780/Delicious__Emilys_Message_in_a_Bottle/
18295,"Action,Indie", 91,keepdefending,https://store.steampowered.com/app/527720/Keep_Defending/
18296,"Adventure,Indie", Need more user reviews to generate a score,zeliriasanctuaryriseofpumpkins,https://store.steampowered.com/app/1095960/Zeliria_Sanctuary__Rise_of_Pumpkins/
18297,Adventure, 100,8bitadventureanthologyvolumei,https://store.steampowered.com/app/664850/8bit_Adventure_Anthology_Volume_I/
18298,"Casual,Indie,Simulation", Need more user reviews to generate a score,againstthegradient,https://store.steampowered.com/app/664660/Against_the_Gradient/
18299,"Adventure,RPG", Need more user reviews to generate a score,etherawakening,https://store.steampowered.com/app/664820/Ether_Awakening/
18300,"Adventure,Casual", Need more user reviews to generate a score,mypersonalangel,https://store.steampowered.com/app/664570/My_Personal_Angel/
18301,"Action,Indie", Need more user reviews to generate a score,infernalracket,https://store.steampowered.com/app/664510/Infernal_Racket/
18302,Indie, 94,manifest99,https://store.steampowered.com/app/664450/Manifest_99/
18303,Action, 88,killingfloormrsfosterpack,https://store.steampowered.com/app/210945/Killing_Floor__Mrs_Foster_Pack/
18304,"Action,Adventure,Indie", Need more user reviews to generate a score,spacewaver,https://store.steampowered.com/app/668970/Space_Waver/
18305,"Casual,Indie", Need more user reviews to generate a score,dogtheatre,https://store.steampowered.com/app/667880/Dog_Theatre/
18306,"Adventure,Casual,Indie", Need more user reviews to generate a score,downbreak,https://store.steampowered.com/app/667790/Downbreak/
18307,"Casual,Indie,Simulation", Need more user reviews to generate a score,rosebakersicytreatsthevricemansim,https://store.steampowered.com/app/667780/Rosebakers_Icy_Treats__The_VR_Iceman_Sim/
18308,"Adventure,Indie,Simulation", 81,nanoshift,https://store.steampowered.com/app/667770/Nano_Shift/
18309,"Action,Adventure,Indie", Need more user reviews to generate a score,superlumilive,https://store.steampowered.com/app/667760/Super_Lumi_Live/
18310,"Casual,Indie", 100,indiefriendspack,https://store.steampowered.com/app/667750/Indie_Friends_Pack/
18311,"Adventure,Indie", Need more user reviews to generate a score,ataleofcaosovertureactiii,https://store.steampowered.com/app/667710/A_Tale_of_Caos_Overture__Act_III/
18312,"Indie,Sports,Strategy", Need more user reviews to generate a score,bedlamball,https://store.steampowered.com/app/667690/Bedlamball/
18313,"Action,Indie,Strategy,Early Access", 83,hexion,https://store.steampowered.com/app/667620/HEXION/
18314,"Action,Adventure,Indie", Need more user reviews to generate a score,planetoidpioneersupgradetocontributoredition,https://store.steampowered.com/app/667680/Planetoid_Pioneers_Upgrade_to_Contributor_Edition/
18315,"Adventure,Casual,Indie", 92,paperbark,https://store.steampowered.com/app/916900/Paperbark/
18316,Action, Need more user reviews to generate a score,deathgardenbloodharvestoriginalsoundtrack,https://store.steampowered.com/app/915350/Deathgarden_BLOODHARVEST__Original_Soundtrack/
18317,"Free to Play,Simulation", Need more user reviews to generate a score,bbraunaesculapspinevr,https://store.steampowered.com/app/914030/B_Braun_Aesculap_Spine_VR/
18318,"Action,Casual,Indie,Early Access", 93,iwannabethecreator,https://store.steampowered.com/app/913550/i_wanna_be_the_Creator/
18319,"Simulation,Sports", 81,fireprowrestlingworldnewjapanprowrestlingcollaboration,https://store.steampowered.com/app/912460/Fire_Pro_Wrestling_World_New_Japan_ProWrestling_Collaboration/
18320,"Action,Adventure,Indie,Early Access", Need more user reviews to generate a score,redandthedeadlysins,https://store.steampowered.com/app/910380/Red_and_the_Deadly_Sins/
18321,"Adventure,Indie,RPG", 86,theballadsinger,https://store.steampowered.com/app/907380/The_Ballad_Singer/
18322,Action, Need more user reviews to generate a score,streetfightervsportscostumesbundle,https://store.steampowered.com/app/906440/Street_Fighter_V__Sports_Costumes_Bundle/
18323,"Adventure,Indie,RPG", 97,underonewing,https://store.steampowered.com/app/906300/Under_One_Wing/
18324,Action, Need more user reviews to generate a score,undernightinbirthexelatestroundcallvoicevatista,https://store.steampowered.com/app/905701/UNDER_NIGHT_INBIRTH_ExeLatest__Round_Call_Voice_Vatista/
18325,"Free to Play,Massively Multiplayer,RPG", 100,revelationonlinefreesteamwelcomepack,https://store.steampowered.com/app/904390/Revelation_Online__Free_Steam_Welcome_Pack/
18326,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Strategy", 92,navalactionflags,https://store.steampowered.com/app/904370/Naval_Action__Flags/
18327,"Indie,RPG", Need more user reviews to generate a score,fairyknights,https://store.steampowered.com/app/903850/Fairy_Knights/
18328,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014editionremasteredvarietysongpackxx,https://store.steampowered.com/app/899821/Rocksmith_2014_Edition__Remastered__Variety_Song_Pack_XX/
18329,"Casual,Indie", 100,locomotion,https://store.steampowered.com/app/898790/Locomotion/
18330,Simulation, Need more user reviews to generate a score,class47isambardkingdombrunelliveryaddon,https://store.steampowered.com/app/275127/Class_47_Isambard_Kingdom_Brunel_Livery_AddOn/
18331,"Action,RPG", Need more user reviews to generate a score,payday2theshadowraidheist,https://store.steampowered.com/app/267382/PAYDAY_2_The_Shadow_Raid_Heist/
18332,"Indie,Strategy", Need more user reviews to generate a score,spacehulkspacewolveschapter,https://store.steampowered.com/app/274430/Space_Hulk__Space_Wolves_Chapter/
18333,"Action,Adventure,RPG", Need more user reviews to generate a score,kingdomcomedeliveranceostatmospheresadditionals,https://store.steampowered.com/app/1052530/Kingdom_Come_Deliverance__OST_Atmospheres__Additionals/
18334,Action, 93,tomclancysrainbowsixsiegeproleaguemaverickset,https://store.steampowered.com/app/1050710/Tom_Clancys_Rainbow_Six_Siege__Pro_League_Maverick_Set/
18335,"Casual,Indie,Sports", 90,supertennisblast,https://store.steampowered.com/app/1050510/Super_Tennis_Blast/
18336,Action, 100,devilmaycry5devilmaycry5originalsoundtrack,https://store.steampowered.com/app/1050460/Devil_May_Cry_5__Devil_May_Cry_5_Original_Soundtrack/
18337,RPG, Need more user reviews to generate a score,evenforeternia,https://store.steampowered.com/app/1050010/Even_For_Eternia/
18338,"Simulation,Strategy", 80,dungeons3famouslastwords,https://store.steampowered.com/app/1049940/Dungeons_3__Famous_Last_Words/
18339,"Indie,Simulation,Strategy,Early Access", Need more user reviews to generate a score,onslaughtarmouredassault,https://store.steampowered.com/app/1049910/Onslaught_Armoured_Assault/
18340,Strategy, 90,ancestorslegacysaladinsconquest,https://store.steampowered.com/app/1049810/Ancestors_Legacy__Saladins_Conquest/
18341,"Adventure,Casual,Indie", Need more user reviews to generate a score,thejollygangsmisadventuresinafricaмасянявполнойафрике,https://store.steampowered.com/app/1048920/The_Jolly_Gangs_Misadventures_in_Africa/
18342,"Indie,RPG", Need more user reviews to generate a score,thefifthhorseman,https://store.steampowered.com/app/1048090/The_Fifth_Horseman/
